hidden_dim,dropout,lr,layers,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_val_loss_mean,fold_r2_scores
128,0.3,0.0005,1,0.3989203419210186,0.0227238119585364,1.7088200449765985,0.0361392526727018,0.3729897320270538,"[0.3577390702848091, 0.4130234565687711, 0.4224839456580733, 0.4086036424533292, 0.3927515946401105]"
128,0.3,0.0005,2,0.3975273774070207,0.0191067291196305,1.7181935479395452,0.0272014879293712,0.3751610279083252,"[0.3655376297423163, 0.4231624975330153, 0.40884854450395314, 0.3935727023980886, 0.39651551285773023]"
256,0.3,0.0005,2,0.3974508242703228,0.0191699510701936,1.707002168918739,0.0405490209632383,0.3701517283916473,"[0.36702848327160703, 0.4202226760251621, 0.41458154765958705, 0.3979528418971765, 0.38746857249808125]"
256,0.2,0.0005,2,0.3970249834242453,0.0233132188152812,1.7182094855571688,0.025059070327676,0.3680025339126587,"[0.35481562791588367, 0.41978615396073554, 0.41743556463738923, 0.39592114885168633, 0.39716642175553174]"
128,0.2,0.0005,2,0.3967312564314014,0.0160259013198133,1.7059562090675484,0.0328625524578668,0.3688066005706787,"[0.36571819699387403, 0.4116201295331434, 0.40488319968483616, 0.3996158656128354, 0.40181889033231794]"
256,0.3,0.0005,1,0.3958072521579329,0.0262251062301297,1.726964579846883,0.0299504885853186,0.3681528449058532,"[0.34715586302329243, 0.4236440974417997, 0.41249262626627675, 0.40010864650957984, 0.3956350275487157]"
256,0.2,0.001,1,0.3936938457792501,0.0201238834769098,1.7229741461740915,0.0276468221979198,0.3741570770740509,"[0.356135912512356, 0.41515027861953424, 0.4017056171760622, 0.4030756677911022, 0.3924017527971957]"
256,0.2,0.0005,1,0.3936850938716763,0.0212526250568659,1.7242305862050036,0.0332574897863987,0.3689687669277191,"[0.3540819465474705, 0.4126293192063298, 0.411336271065236, 0.3979266739630187, 0.3924512585763266]"
256,0.3,0.001,1,0.3933545445562055,0.0202184650341184,1.7311010065292898,0.0440317443689181,0.3712335884571075,"[0.35533477037487776, 0.4117874462447226, 0.40919775745845005, 0.3957927927440214, 0.39465995595895564]"
128,0.2,0.001,1,0.3929746722107528,0.0197195315259262,1.7188046248805242,0.0260532848266228,0.3741599559783936,"[0.3559206409704736, 0.41260679719072363, 0.4058074198459141, 0.3975788462187327, 0.39295965682792006]"
128,0.3,0.001,1,0.3906719338531079,0.0185861776879845,1.7230469819736345,0.0258912256080781,0.3733622550964355,"[0.3564177469804373, 0.40550791426358046, 0.4037746797764706, 0.4022602602034062, 0.3853990680416453]"
128,0.2,0.0005,1,0.3903632829192311,0.021223307889466,1.7330427884469093,0.0204310875370646,0.3731334328651428,"[0.3509400490737627, 0.41118820472322115, 0.4026595823649746, 0.4003413893496874, 0.3866871890845101]"
128,0.2,0.001,2,0.3891088305493734,0.0184706620883808,1.723804032559223,0.0422903063889124,0.3815111041069031,"[0.3633272505409697, 0.39896472195053106, 0.3983139609424542, 0.41292248284972183, 0.3720157364631902]"
256,0.3,0.001,2,0.38843485599942,0.0193784297318189,1.7322321358914692,0.0318695274252181,0.3764699459075927,"[0.35903935414566535, 0.41581219182140794, 0.4018263455820665, 0.38591010906095824, 0.3795862793870021]"
128,0.3,0.001,2,0.3883677145620539,0.0215524854184041,1.7275134117598394,0.0481057626138541,0.3778950572013855,"[0.3520545201583804, 0.4100770359461367, 0.397808270361288, 0.4056148325860855, 0.37628391375837866]"
256,0.2,0.001,2,0.3868715835045347,0.0171435912150811,1.7308608059266692,0.0264641851729774,0.3740488231182098,"[0.3599190577794271, 0.40778450185742177, 0.3977787512339261, 0.37508601413992976, 0.3937895925119688]"
